Longitude,Latitude
77.5724934555,12.9832966522
77.5728773467,12.9835759372
77.5750148996,12.9844211683
77.5780103404,12.9880702298
77.7490565695,13.0273724709
77.849793467,13.2142493491
77.5539046574,13.0164310698
77.7084041715,13.0195556756
77.8363871996,13.2259565209
77.7585369211,13.0322228268
77.7907586333,13.2261388273
77.7259035736,13.0035757449
77.8314855464,13.2180965588
77.7904430546,13.2256255195
77.8108213891,13.2298786648
77.7092729557,13.0161833845
77.5691493276,12.9828681693
77.8013606511,13.2180930384
77.5667294722,12.9717248481
77.8073617585,13.0877441343
77.5704455889,12.9813582532
77.5702736761,12.9811644636
77.5789615187,12.9894496396
77.5791653666,12.9897318583
77.6799403179,13.218569382
77.4517720892,13.0668810744
77.4398759893,13.2065446199
77.3968987867,13.1734895789
77.846559142,13.0948187959
77.84664623,13.0994124979
77.8433076341,13.1387908467
77.4889602467,12.9076298595
77.5594576683,12.9169766873
77.5551909443,12.9184010241
77.7577192664,12.9965738382
77.5692838572,13.0019156251
77.5712446358,13.0018844445
77.7614131712,13.0140617572
77.6781554755,13.0184680399
77.5667859662,13.0735821546
77.5930489834,13.0661947642
77.6009093646,13.0658921775
77.6064214717,13.0781387248
77.549224035,13.0811338302
77.5431413717,13.0549549673
77.5317590825,13.0668837566
77.6389457706,12.9057178635
77.7685265571,12.9842900753
77.5299247868,13.0688156177
77.5925350889,13.0735934701
77.7106409661,13.2153124259
77.5107061725,12.9040431593
77.5056431677,13.0164966163
77.4821630261,13.098980327
77.5111134491,13.0250956945
77.4840737648,13.0156209588
77.7338615201,12.9782756407
77.5145415637,13.0264248968
77.5219660859,13.0108350598
77.5188339363,12.958347163
77.5297418937,13.0707733788
77.5055635396,13.0459743448
77.8245828815,12.9882300727
77.8478644558,12.9825219967
77.828955888,12.9860378698
77.8293532741,12.9866083421
77.5785680722,13.0053426501
77.5976772189,12.971148257
77.6748566937,12.9848520819
77.5921932749,12.9558214441
77.7617057834,13.0241173588
77.5022295538,13.1430492726
77.6013447206,12.98123286
77.782925158,13.0733353913
77.7864056595,13.0751531747
77.7941518791,13.077096938
77.789001954,13.0786837999
77.7821339902,13.0793602195
77.5668451424,12.9719448731
77.484745742,13.0080209196
77.5435425296,12.9643675488
77.849920369,13.0486801908
77.8264349468,12.9961333692
77.5276704739,13.071119719
77.4702404394,12.9029661685
77.4704876217,12.9041579913
77.534498959,12.9957048863
77.8491586216,13.0561530766
77.8135557335,13.0449423649
77.5357052825,13.0313143961
77.5771052625,12.9883217708
77.4714066974,12.9007746361
77.4728221494,12.992554548
77.5852852456,13.0261878565
77.5861874737,13.0285268266
77.8134020932,13.0449995295
77.5853840682,13.0261558377
77.5849318646,13.0247002364
77.5850258257,13.0246664573
77.5851269953,13.0226155732
77.5851158473,13.0245527987
77.5844634838,13.0229286373
77.5857296541,13.0270090316
77.5862993721,13.0287565746
77.5860803529,13.0285548222
77.5853015903,13.025500289
77.6080649953,13.0301473838
77.6074538707,13.0214065675
77.5846344746,13.0231370952
77.5845167927,13.0231636659
77.6144405223,13.026475272
77.4695565599,12.9413106933
77.7977176246,13.0459377997
77.8261397362,13.0296496664
77.506074668,12.9809984181
77.4737578213,13.0568670471
77.7931100924,13.0356815353
77.5823029644,13.077322495
77.4975420583,12.9986147478
77.5440818213,13.0639071752
77.510802732,12.9847945821
77.5386394515,13.0451435306
77.7957814887,13.0371030223
77.5326983586,13.0546692282
77.6397623356,13.1818772656
77.6366830759,13.1778480847
77.6743931744,13.1981981722
77.6396934364,13.1819793571
77.6468990233,13.0234051485
77.7841491673,13.0081299682
77.5842753939,12.9777950224
77.5842249348,12.9781128641
77.5845652401,12.9777191662
77.8292959418,13.0082441297
77.7151868913,13.0997300882
77.8153786298,13.0093505409
77.8388615374,12.9879430764
77.5534748334,13.0385213241
77.5992352471,12.9765987572
77.5207424957,13.0258593697
77.5209904324,13.0133980781
77.5051728591,13.0055586517
77.5091327216,13.0142385315
77.8308318418,13.004450145
77.5061898354,13.0099364359
77.4975148171,13.0355007377
77.4961524225,13.0406193983
77.4974942814,13.0358621654
77.4992356218,13.0344282732
77.8447864533,12.9958363984
77.5093063946,13.0370054569
77.5045298833,13.0385209889
77.6472662344,13.0121664413
77.6510511666,13.0145823572
77.5850935515,13.025318737
77.5691454719,13.0073146604
77.5593831531,12.8604922991
77.5482613735,12.8834337357
77.554292069,12.8549175791
77.5386324945,12.9435515952
77.6287946991,12.907058046
77.5665689587,12.8727799177
77.5075953967,13.1885706343
77.5275431528,12.8578390915
77.546121725,12.9670868896
77.7470126424,12.9424548231
77.5433880511,12.9702573445
77.5627126965,12.9660320271
77.6284604288,12.981789586
77.5534284815,13.0212772347
77.5529594302,13.0221551553
77.5510987315,13.0300572783
77.5619207743,13.0281038758
77.5713263593,13.1300098811
77.5673648204,12.9571401689
77.6298980929,12.9167884298
77.635596865,12.9163359746
77.667461089,12.9216428928
77.6094706405,13.1194738288
77.5803980931,13.1305914175
77.4215790491,12.7500233415
77.4167307887,12.7586235933
77.4160600688,12.7593460295
77.5774476632,13.1537333493
77.5206794638,12.9909952626
77.3535443983,12.956745046
77.4511036325,12.8867323499
77.5954144403,12.9983832397
77.4024133246,12.8894546244
77.5867637295,12.9756949365
77.5881808579,12.9762992718
77.5878135629,12.9759090942
77.5903446462,12.9759388499
77.5874585893,12.9755475827
77.5901899162,12.9754545436
77.4728645618,12.8985741351
77.5895567473,12.9765940633
77.3972549337,12.8908999998
77.587169246,12.9756649293
77.396898619,12.9651183997
77.5971087582,12.9827444524
77.5875143289,12.9843001336
77.588305832,12.9846030556
77.5978446893,12.9839191761
77.5888844348,12.9867148761
77.5872644644,12.9684659641
77.5893179469,12.9676121835
77.5862250246,12.9658523191
77.5982874214,12.8653947905
77.6215383179,12.9516896688
77.4533458754,13.1381349628
77.6289626725,12.9463498935
77.451750883,13.2098318347
77.6293539397,12.8659817751
77.6484469931,12.8621524189
77.6289792687,12.8658508498
77.6254308738,12.8778833233
77.5520436234,12.9605159804
77.6343670722,12.866845195
77.5702954691,12.9747313529
77.6339733742,12.8668372322
77.634362546,12.8670105699
77.5716743759,12.9906028219
77.5695988491,12.980278245
77.5687782608,12.9815134861
77.6097910806,12.8551406216
77.5697089873,12.9807516549
77.5382729947,12.9723490484
77.5442264929,12.9751282361
77.5358108945,12.9544358317
77.5466255612,12.9744202167
77.5376361377,12.9503339797
77.5353329584,12.9546721175
77.5361787762,12.9536588293
77.5388315647,12.9681863439
77.5404515352,12.9677769717
77.5363408822,12.9536854837
77.4835985947,13.1429444988
77.5849121671,12.9959438544
77.5790767699,12.9897569202
77.5895616926,12.995312278
77.5753718849,12.9919535656
77.5779510803,12.9881060206
77.5777018863,12.9877444253
77.5963164169,12.9945523747
77.5966157347,12.994476267
77.5897840645,12.9953772377
77.596605844,12.9944372911
77.5963356953,12.9945859861
77.5788773644,12.9894708459
77.5745313476,12.9842922546
77.5724541444,12.9833630368
77.5749817911,12.9844721303
77.5728369459,12.9836324312
77.5686337568,12.9932138685
77.5700610272,12.985445353
77.5687575575,12.9817265541
77.5701307647,12.9858267296
77.5691133693,12.982898847
77.5699707541,12.9900458444
77.5684520371,12.993486448
77.5687080204,12.9932065763
77.5690123673,12.9825507466
77.5699926309,12.9854630389
77.5846463769,12.9959725205
77.5898061927,12.9953222525
77.7092753865,12.8021661553
77.5700772881,12.9858387996
77.5988118771,13.0353509531
77.5538944315,13.0190845289
77.709006495,12.8087542474
77.6879156988,12.8435774509
77.7383761808,12.8873819474
77.5895345352,12.9953663413
77.7340313375,12.8735414974
77.7091747198,12.8017270274
77.71090969,12.8568024177
77.5733888942,12.9062006611
77.584871934,12.9329601385
77.5857550513,12.9062399723
77.5282154653,12.9455473263
77.5218673471,12.9413546983
77.5124019991,12.9362867482
77.5387789264,12.9509082239
77.5383346855,12.95093689
77.560235928,12.9218446452
77.5456018794,12.9286640778
77.5383346855,12.9507919669
77.5371554356,12.9518930976
77.5733343281,12.9065280583
77.5387566305,12.9510349583
77.6517368901,13.0645939883
77.6539523948,13.0601947464
77.5994074952,12.8581536643
77.599611846,12.8536580305
77.6001661412,12.8535066534
77.6188970964,12.9624707241
77.5996339742,12.8534858663
77.6001604415,12.8536745429
77.5680220455,12.973638688
77.5744527254,12.959782061
77.5325309719,12.9399759591
77.531777355,12.9393040657
77.5281718794,12.9452481762
77.5400311827,13.0288038485
77.6124032169,12.9823381815
77.5400614414,13.028955058
77.6556633927,13.229329734
77.6634187486,13.0125304673
77.5489757631,13.0288263958
77.5327684313,12.9395885475
77.696957593,13.1854934701
77.6634174913,13.1987347816
77.6999791853,13.1977276959
77.7371537641,12.7881426446
77.7004593845,13.1981107489
77.610472697,12.8928406619
77.7034759477,13.0165253662
77.4123310439,12.9088623345
77.471322124,12.9865380179
77.3583441275,12.8855230927
77.6242332674,12.9030172981
77.6340261802,12.9708506994
77.6358582966,12.970407632
77.635897021,12.9716570385
77.5359735872,13.0310860731
77.633801629,12.9707686406
77.5894162666,13.1095098414
77.7346592259,12.9187724263
77.4718262955,12.9864471581
77.5483219746,13.0453247473
77.5906435448,13.0426911533
77.8389947258,12.9740128562
77.7469472636,12.9383181863
77.7708729871,12.9620546464
77.5317820489,12.9282481678
77.4946987491,12.8784153227
77.5226577606,12.8598628182
77.5318247966,12.9277897615
77.5752724755,12.9406343576
77.5220912277,12.860106983
77.5014100551,12.8840350535
77.5277362719,12.9073978484
77.5238376811,12.8593564674
77.7614201281,12.9958564312
77.5211946994,12.9414491624
77.5224073931,12.8597799212
77.4837534923,12.9169099674
77.7644709733,12.9672987841
77.5302778326,12.856895373
77.528109518,12.9080232222
77.4464218366,12.9348341644
77.5895754389,13.0263666425
77.5936247363,13.0285181932
77.5537334989,13.017191476
77.5058331854,13.0749077525
77.5840139623,13.0147909828
77.5896745968,13.0263862562
77.584233652,12.9993928399
77.5840288821,13.0166075927
77.5840041555,13.0142000586
77.5841364219,13.0148834352
77.5838824503,13.0141897489
77.5219946682,12.859960635
77.7035123251,12.9661902774
77.6195566684,12.9865674384
77.6195609432,13.0040335644
77.617334542,13.0048961461
77.5426598314,12.9057902832
77.6139240294,12.9795909289
77.6276976757,13.0061681837
77.5845886256,13.0145163916
77.6274390939,13.0062129431
77.6275288641,13.0064235803
77.6291943483,13.005902645
77.4769101712,13.0554971926
77.4765951793,13.0532383535
77.4737210247,13.0567348645
77.5372080739,13.0305241503
77.5371291164,13.0303906266
77.676233086,13.0008419872
77.6219609335,13.007700228
77.4770267635,13.0561735284
77.6290860541,12.9945606727
77.4586528774,13.2296756551
77.4556108333,13.2156813972
77.4797115709,13.2271636826
77.721779342,12.9787212227
77.715247241,12.9919620313
77.7217236862,12.9770476919
77.7153286293,12.9916473747
77.417319785,12.907598092
77.5473197505,12.9406119779
77.7158100858,12.9921799608
77.7163873475,12.9926178314
77.5465954702,13.088346877
77.7159606248,12.9921737582
77.5865955885,13.1020363689
77.5771362755,13.0993613683
77.5824581973,13.0935277313
77.735599424,12.9876615282
77.4729457825,13.154175327
77.579570464,13.1126437512
77.5849375643,13.0991569337
77.5874839864,13.099085939
77.5840049937,13.0970362284
77.574079144,13.1039039407
77.5538588922,12.9418788187
77.589381817,13.0738205359
77.593860184,13.0868293334
77.5888795733,13.073997394
77.5891839202,13.0879828509
77.5831992414,13.0900822662
77.5826214768,13.0891389668
77.5881432231,13.0821855914
77.5742814831,13.1056112506
77.5873071283,13.0782843184
77.6871366847,12.9905353476
77.3696274265,12.9105379608
77.7278517794,12.9888494954
77.7028003663,12.9936479673
77.7056034423,12.9929452285
77.7028192256,12.9937106639
77.5268058806,12.877019652
77.5650284487,12.9935160361
77.37506988,12.7875246469
77.3747547205,12.7878682211
77.374723456,12.7882771741
77.3778344832,12.940062628
77.6013160545,13.0730309606
77.7058287479,12.9929703743
77.7109560419,12.9928209249
77.7016739223,12.9939606961
77.7058299214,12.9930514273
77.701699068,12.9940160167
77.698040954,12.9950879783
77.5252293285,12.9039239686
77.5260353323,12.9041808739
77.6158828802,12.7964023396
77.5032821532,13.0666852732
77.6012196626,12.9021048442
77.706987546,12.7504781436
77.7114685953,12.9889186461
77.7082683846,12.9853341252
77.7154652543,12.9575999163
77.7095936473,12.9779821903
77.7091189802,12.9797573935
77.7089880548,12.9801998742
77.7210374597,12.9913942412
77.7063999746,12.9691483349
77.7228109866,12.990634254
77.555662091,13.0156905286
77.5900058496,13.0412499689
77.7106528685,12.9781678494
77.744861427,12.9864436377
77.6234633896,12.7999048855
77.700043726,12.9534773611
77.5286830917,12.9838870734
77.7082490224,12.9757578846
77.5430474944,13.0086262606
77.5441321965,13.0116711546
77.5449213527,13.0124022242
77.7091193993,12.9487896979
77.6032075986,13.2027941373
77.6073580656,13.1530062192
77.3754625722,12.7872645564
77.5183724287,13.0399297353
77.4972677186,13.0488320709
77.5184140868,13.0400763348
77.3685446522,12.9221282888
77.6999278881,12.9520011403
77.3754085927,12.7567166265
77.5337506227,13.0326293491
77.518649283,12.9583150603
77.524993797,12.9468889337
77.5189441584,12.9579561472
77.512597046,12.9607753165
77.5267140988,12.9461285275
77.4971945445,13.048710198
77.5187171764,12.957983556
77.5190129738,12.958023873
77.6016044758,12.9612244189
77.6012453951,12.9603894975
77.6014786634,12.9607294675
77.5962871641,12.9649695371
77.5185551542,12.9582191713
77.7218693636,12.9561331671
77.7052629694,13.1977469743
77.6386039566,12.9243520916
77.6005936183,12.9302436475
77.7120274168,12.9560524494
77.5739627193,12.9175359279
77.5679122425,12.928599621
77.5707405481,12.9164638825
77.6010536171,12.963571268
77.5971411962,12.9649323214
77.5841553651,12.9063927744
77.5868082374,12.9062987294
77.7067389388,13.1995614887
77.6133246396,12.932018264
77.5680781204,12.9299688887
77.573348242,12.9064527888
77.5644934319,12.9178407777
77.5124662883,12.9652770691
77.5841357514,12.9063210253
77.6140873927,12.9311093304
77.7338376317,12.9672520969
77.654716992,12.9236272246
77.6655497637,12.9209255695
77.6476894367,12.968873157
77.7339379631,12.9675780691
77.6540973179,12.92388874
77.5816899959,12.973051871
77.662396827,13.0132000976
77.5867941558,12.9063867394
77.6475869261,12.9241940927
77.7003686924,13.1976978564
77.5622796874,13.0076709751
77.5543687634,13.0120844662
77.5651661634,13.0056915887
77.5556464169,13.0157982361
77.5542794961,13.0154466991
77.5542989421,13.015551892
77.5538411226,13.0132886943
77.5566584479,13.0170786556
77.5559250313,13.0158801273
77.609701981,12.934731989
77.5439964935,13.0120332528
77.535682819,13.0120065984
77.5367261983,13.0102759868
77.5556362748,13.0156654667
77.6797879349,13.1979343937
77.7270739388,12.9755762488
77.7218688607,12.9804261856
77.7233727418,12.9803646624
77.7218304716,12.9803700268
77.7111342411,12.9781897262
77.7272491206,12.9767466977
77.6803188447,13.1982735255
77.48946358,12.7944762621
77.5053877711,12.7943545569
77.7597595893,13.037924365
77.757669897,12.9945275642
77.7577896744,13.0002863508
77.757716668,13.000503945
77.7577651993,13.0002584391
77.7576807935,13.0007376325
77.5614151779,13.0437955529
77.5498966828,12.9993360944
77.5498770691,12.9996990308
77.5503881976,12.99660175
77.5504753694,12.9962058727
77.4698429696,12.904025222
77.5498179767,12.9993037403
77.4699990406,12.9040881701
77.4795017719,12.9093578726
77.46888584,12.9065512762
77.4779982261,12.9089646775
77.4673629321,12.900981753
77.485227869,12.9127232906
77.4690086349,12.9066697963
77.4733681466,12.8984052397
77.4798025984,12.9099478748
77.4801725756,12.9108997237
77.4731774583,12.8980781779
77.4688104867,12.9072362453
77.4801409758,12.9106993962
77.4851149648,12.9128071934
77.4616075821,12.8972320247
77.4201180834,13.0818213977
77.4197538897,13.0818382454
77.8435419921,12.9654718645
77.8072743353,12.9550163623
77.5850639634,12.9938080617
77.5601208444,12.9834944651
77.5600084431,12.9870095
77.5613321971,12.9826570291
77.5605231758,12.9831230629
77.5541587967,12.9843457312
77.5558322437,12.9850942351
77.5607121877,12.9828471307
77.5557966206,12.9849623878
77.5600921783,12.9834107299
77.549991985,12.9878708244
77.5541508339,12.9842563801
77.5570679877,12.9922162544
77.5561055775,12.9915005237
77.5559942659,12.9898875941
77.8204507709,12.9759613972
77.8495286826,12.9557061929
77.8283811409,12.9826965917
77.4686605345,12.9071604729
77.5417403366,12.8445551999
77.5420287579,12.8537944879
77.5021371852,12.8836687643
77.5420498803,12.8531722993
77.8211934913,12.9842584756
77.3501925591,13.1399388321
77.7822603893,12.988180871
77.6229973558,12.916578966
77.7019641876,12.9672303878
77.5979354653,13.0559089955
77.4697818655,12.9029606365
77.8255625584,13.0208411243
77.550492217,12.9965924461
77.6595639951,12.8580465436
77.6817033675,13.0003495503
