name,pointA_Longitude,pointA_Latitude,pointB_Longitude,pointB_Latitude
,77.5622748259,12.9346021533,77.5627112716,12.9334595323
,77.553761243,12.9238532845,77.5536117937,12.9264414486
,77.5530331909,12.9982383166,77.5654930576,12.9964820564
,77.5615761943,12.9217263766,77.5612736914,12.9225233279
,77.5858083602,13.0253657595,77.5851269953,13.0226155732
,77.5611056342,13.0077060953,77.5622796874,13.0076709751
,77.6489510808,12.9598489486,77.649107068,12.9597395647
,77.5948510926,12.9666885816,77.595072291,12.9667330895
,77.6072668705,12.9935296987,77.6045150917,12.9924641911
,geometry/coordinates/0/1,geometry/coordinates/0/2,77.6213480487,12.996356747
,78.599253352,13.9767242342,77.6380221687,12.9248117551
,78.5780635655,13.9838047631,12.9337878514,77.539476636
,78.5950591314,13.9063366994,77.5483621239,13.0077566382
,78.6186010476,13.9460245919,77.7524492286,12.9837372888
,78.6276760503,13.9409154866,77.628885559,12.9942001671
,78.6175021801,13.9653851956,77.6103006165,12.9703886889
,78.5857315819,13.9555333581,77.6067807201,12.9662181892
,78.507655495,13.9717296258,77.6048608452,12.991401282
,78.5042672783,13.9605365999,77.5499815914,12.9254261486
,78.5122933696,13.9879160866,77.548453319,13.0068759516
,78.5042672783,13.9605365999,77.5326933294,12.9394709494
,78.641716744,13.9618432548,77.757669897,12.9945275642
,78.5905259467,13.9517088633,77.5445523813,12.9828956619
,78.5800210751,13.9483418528,77.5445585839,12.9812113185
,78.6015745524,13.9363251373,77.6271076735,12.9098772992
,78.5943104598,14.0952415791,77.6057802561,13.0621818442
,78.5675897907,13.9691526935,77.618213636,12.9244247627
,78.5875576634,13.9677997705,77.6186725452,12.9236716487
,78.6100786637,13.883086725,77.620241889,12.9210626975
,78.5963311691,13.8720169969,77.6229782451,12.917316825
,78.6006336838,13.8663639899,77.609701981,12.934731989
,78.5942766808,13.8732224822,77.55553938,12.9942469381
,78.6493799828,13.9474199273,77.7496998806,12.9686125636
,78.6688943945,13.9967718188,77.7498141259,12.9689788528
,78.5948612347,13.9624263,77.6208637424,12.9274933774
,78.6010376915,13.9653934937,77.6180947806,12.9247465439
,78.6054467402,13.9548745405,77.5374474611,12.9879421544
,78.6014596365,13.9654441204,77.6512463812,12.9903829646
,78.6024211246,13.9694330681,77.5825014479,12.9734980397
,78.6070252202,13.9719195597,12.7830693301,77.7384538811
,78.6105911333,13.9736792565,77.6329893388,12.9687796988
,78.6070559818,13.9723485455,77.5745113987,13.0370048702
,78.6079761471,13.9751768511,77.633801629,12.9707686406
,78.6062971681,13.9679156922,77.5896955516,13.0297252711
,78.6015067428,13.9729576584,77.5709824498,13.0290737458
,78.5993473969,13.973297796,77.5846891246,12.9776394543
,78.6010481689,13.9730446626,77.6407671582,12.9840550468
,78.5939470205,13.972158863,77.5549755294,12.9441971693
,78.6059393447,13.9714254465,77.6328602575,12.931269341
,78.6040199727,13.9367777601,77.6186010476,12.9460245919
,78.5799950912,13.9552311905,77.5831460163,13.0037700374
,78.5800210751,13.9483418528,77.5682568226,12.9476193328
,78.5281537745,13.9127789464,77.5678812295,12.9481318861
,78.5213073521,13.9028428707,77.5136077359,12.8933062766
,78.5210310846,13.9095469683,77.496450483,12.8749394312
,78.5274621836,13.9079966515,77.4927337795,12.8766770836
,78.5142738457,13.9277889233,77.5015381306,12.8842496302
,78.5112057339,13.9279486824,77.4930972188,12.8763927694
,78.5190504409,13.9308407743,77.4935349218,12.8803859919
,78.5138149365,13.9197973654,77.5867637295,12.9756949365
,78.5183276694,13.936419769,77.6481799457,13.0674460985
,78.5073022816,13.9209319398,77.5742085606,12.9878246401
,78.5334669791,13.938448441,77.4862675603,12.8924105864
,78.527735769,13.9114944197,77.7338615201,12.9782756407
,78.5800210751,13.9483418528,77.7172863904,12.9988020834
,78.6006094601,13.9073476408,77.5797101903,12.9865271215
,78.5575830556,13.9607419565,77.5233414724,13.0375648652
,78.5602515183,13.9219517659,77.5255279757,13.0363427837
,78.5181025315,13.924750232,77.5023872174,13.0803564925
,78.5145629376,13.9295833211,77.5136710193,13.0454635516
,78.5828476205,13.9436510883,77.5094466239,13.0571546302
,78.5849283442,13.9366065178,77.5177838515,13.0563404959
,78.5607288677,13.9352452967,77.5088692784,13.0514247612
,78.5537161484,13.9441826686,77.7427403864,12.9691143882
,78.5744705788,13.9208796367,77.6800534736,12.991133564
,78.5602515183,13.9219517659,77.5093682531,13.0429355696
,78.5851696592,13.9435579654,77.529221126,12.8928422544
,78.5695948258,13.9155195773,77.4803185883,12.9099256627
,78.5572571672,13.9379224766,77.4813067309,12.9101592664
,78.5538291365,13.9187782936,77.5076391503,13.0734120857
,78.5955325413,13.9459311336,77.4691962219,12.9267964222
,78.5971524279,13.9269603722,77.4827097777,12.8997063626
,78.5805680781,13.9330241762,77.5125543821,12.93646193
,78.5839156426,13.9329141218,77.4775776222,12.9084814608
,78.5761767991,13.9309458833,77.4769623905,12.9082380503
,78.583858981,13.9307804246,77.5127429749,12.936170575
,78.5925853803,13.931537981,77.5170088607,12.9396792397
,78.5897247206,13.9271254957,77.5129727229,12.9360299267
,78.5882061712,13.9278656177,77.4789099257,12.8750940774
,78.5478101756,13.9389841285,77.4122109312,12.836962872
,78.5849046234,13.9307687737,77.5134348172,12.9357323691
,78.5672611363,13.9604436446,77.512675333,12.9362581659
,78.5650920674,13.9417756375,77.4025939546,12.8383254342
,78.5685281448,13.9604787648,77.7571750295,12.992813465
,78.59276249,13.9896409985,77.4023146696,13.0966719509
,78.5642862312,13.9417474743,77.7583491665,12.9977322173
,78.6096749913,13.9926877365,77.4619583647,12.9326629162
,78.5575477678,13.960856621,77.7477514234,12.9730151583
,78.5445698995,13.9318091355,77.7054270871,12.9362276558
,78.6000413347,13.9922892608,77.700043726,12.9534773611
,78.5620154898,13.961636138,77.7075701721,12.9359304335
,78.5592078875,13.9612967547,77.5131214179,12.9355367355
,78.5999248262,13.9918411643,77.7073882848,12.9359339539
,78.597172796,13.9843651772,77.7078429192,12.9359321937
,78.5592687402,13.9569178809,77.7558069352,12.9482159566
,78.5800846938,13.9589313816,77.5285403478,12.9568967585
,78.577640447,13.9588662543,77.5377181965,12.9733262945
,78.5839869726,13.9638569232,77.5391962614,12.9796127219
,78.5873472776,13.9674708646,77.5317706495,12.9699606251
,78.5566328831,13.948738233,77.5381625212,12.9743946519
,78.5736426983,13.9210612726,77.5435425296,12.9643675488
,78.5930389251,13.9486222275,77.5604243531,12.9773453333
,78.5903674449,13.9514775228,77.5266816608,12.948270439
,78.5952281944,13.9512696516,77.5441877685,12.9642620206
,78.5935100719,13.9544453871,77.5358630299,12.9542080954
,78.5737360727,13.9483590357,77.5234449889,12.9535071168
,78.5587700169,13.9125218734,77.5255447395,12.9447422445
,78.5765618637,13.9527560983,77.5200316265,12.9449603416
,78.5770863194,13.9527371552,77.619371596,12.986898356
,78.5821330633,13.9577463482,77.6197196964,12.9869805824
,78.5607288677,13.9352452967,77.6056433797,12.9856400647
,78.5582702879,13.9434697878,77.5256536204,12.9763091624
,78.5800846938,13.9589313816,77.5537869755,12.9801354174
,78.5551934588,13.9644362804,77.5584882173,12.980846538
,78.5932422701,14.0056762498,77.5591075562,12.9800141312
,78.5642177511,13.9466429249,77.5560155559,12.9871553451
,78.5717971708,13.9589002848,77.565016295,12.9691722233
,78.5627112716,13.9334595323,77.5737795748,12.9402556632
,78.5548605296,13.9478702869,77.5627325616,12.9756179907
,78.5800210751,13.9483418528,77.5488860767,12.9614482995
,78.5714194823,13.9326378543,77.5969003841,12.9847344838
,78.5682568226,13.9476193328,77.6035197407,12.9821168993
,78.5710630838,13.9449807935,77.6043585177,12.9818406318
,78.573278756,13.9169083748,77.5978446893,12.9839191761
,78.7523625597,13.983749694,77.622930133,12.9816451658
,78.7448460881,13.9863686197,77.7272355419,12.9762772273
,78.6230886347,13.981525556,77.7272463545,12.9801709566
,78.6416196816,13.9618808896,77.7288645648,12.9763256747
,78.7336959776,13.9878402304,77.5722007595,12.9803159636
,78.7317120649,13.9865116988,77.5511163335,12.9934885435
,78.6592907451,13.9947976291,77.549146251,12.9843457312
,78.6466617316,13.9785674986,77.7336959776,12.9878402304
,78.7352091625,13.9698602937,77.5399945538,13.0088706769
,78.6143038973,13.9683697399,77.5367940917,12.9806754634
,78.7034676496,13.9568037193,77.5405763417,13.0024175335
,78.5756567858,13.9770875897,77.7090467282,13.0175019417
,78.5799366694,13.9767471168,77.7524696805,12.9837981414
,78.6043585177,13.9818406318,77.5630009502,12.9026386876
,78.6982867952,13.9731973808,77.5086308971,12.9562611588
,78.6185802605,13.9378141824,77.5702682279,12.9087637633
,78.5535148989,13.9577969749,77.5115923911,12.9569499836
,78.5702163439,13.9234629393,77.5114911377,12.9809170299
,78.6468991909,13.9731390428,77.5106979582,12.9797573935
,78.6288444876,13.9241526861,77.6655923437,12.9853459437
,78.5603408694,13.9345729843,77.6869627602,12.9889472284
,78.6331783507,13.9298523802,77.5228698227,12.9765574344
,78.5819039859,13.9634135205,77.5162017673,12.9703167722
,78.6269276302,13.9373181414,77.5705034241,12.9820397858
,78.6234304488,13.933508734,77.5698928862,12.9824052368
,78.6096250351,13.9668232788,77.5146946173,12.9694727984
,78.6688365593,13.9189288326,77.5204316947,12.974329776
,78.6601273429,13.8451455373,77.570193126,12.9813882604
,78.653426598,13.8699126363,77.662567734,12.8877054889
,78.6565278184,13.88962989,77.6508340753,12.9902749218
,78.6122736327,13.9344384547,77.6557206411,12.9918248195
,78.6633057605,13.8576283704,77.649995885,12.9900281586
,78.6565278184,13.88962989,77.6509710356,12.9903180886
,78.4145432796,13.8341987718,77.6518458549,12.9903502751
,78.6622786421,13.8580768861,77.6578139376,12.993058049
,78.663042485,13.8581872757,77.6563628625,12.9927800212
,78.5271985728,13.8580567695,77.5384248748,12.9916567624
,78.6776325285,13.9139527481,77.6214534931,12.9963594292
,78.5270999178,13.8579175461,77.5375678252,12.9953434587
,78.5279269602,13.8576289572,77.6213749546,12.9964307592
,78.622497962,13.9315405794,77.5403202746,12.9230303492
,78.6991043661,13.9727395613,77.528525931,12.9992887367
,78.6135448321,13.7714116953,77.5260945923,12.9985381373
,78.6695116378,13.9186390702,77.5343892399,13.007142077
,78.6632687963,13.89423935,77.5365684509,13.0010442425
,78.6713584226,13.8757649649,77.5336888481,13.0003551662
,78.6584673907,13.8703684442,77.5330644801,13.0064327166
,78.6416433185,13.9633650731,77.5294259797,13.0040028867
,78.5851559967,13.9438764777,77.526961784,13.0066754565
,78.6411923721,13.9702000961,77.5206794638,12.9909952626
,78.5834509499,13.882234956,77.5292955573,13.0041317165
,78.6147119283,13.9763034627,77.535682819,13.0120065984
,78.6630068619,13.8582654789,77.4993954647,13.0675317616
,78.5831600979,13.8706042271,77.5689996268,13.0121736497
,78.6758159187,13.9305761576,77.5662027534,13.0140876573
,78.5976746205,13.8557215713,77.5174579631,13.0061884679
,78.680423367,13.9439135257,77.5112985216,12.995567926
,78.6586143255,13.9714791745,77.5015113923,12.9932291236
,78.6531127795,14.1958592859,77.5173104416,13.0061256875
,78.5389737218,13.9338147573,77.5062236983,13.0099611625
,78.5456842735,13.9775533721,77.5082918491,12.992900553
,78.6419280518,13.960539785,77.5367261983,13.0102759868
,78.5883780841,13.9677695956,77.537827748,13.0116863258
,78.5449112944,13.9750443332,77.5050748746,13.0046536576
,78.542152391,13.9737298832,77.5491891663,13.0039242644
,78.5939470205,13.972158863,77.5752724755,12.9406343576
,78.6015067428,13.9729576584,77.5777110226,12.9396449577
,78.607590831,13.9806752958,77.5773741539,12.9397788167
,78.6024199512,13.9793179304,77.5768445853,12.9437150423
,78.6144678473,13.9806878686,77.5850368898,12.9437065765
,78.6159296512,13.9808816582,77.5681057807,12.9481358256
,78.6375454899,13.9822611518,77.5677113283,12.9484178767
,78.6289668634,13.9691776715,77.5679262403,12.9476883996
,78.6252963442,13.9750494462,77.5680188603,12.9480287887
,78.6289668634,13.9691776715,77.5678215503,12.9447209545
,78.8016726256,14.0774193898,77.5680110652,12.9477678601
,78.6762315772,13.9300137319,77.5677122503,12.947838771
,78.6009576443,13.8999179218,77.57363725,12.9437197361
,78.7956651479,13.9079593521,77.5773155644,12.9405784503
,78.5280005533,13.8577773169,77.5543687634,13.0120844662
,78.6602414206,13.8507742368,77.6080659173,12.981645082
,78.5964275609,13.8843815614,77.5739570196,12.9890266888
,78.662288868,13.8579934861,77.5282595541,13.0154575955
,78.6493799828,13.9474199273,77.5738159522,12.9397775594
,78.5983897645,13.9930732202,77.518841983,13.0127087504
,78.5935304399,13.8710441932,77.5800286188,12.9367886566
,78.6017610498,13.9847539298,77.5235604915,13.0156152591
,78.6053516894,13.9855323572,77.571580331,13.0084634841
,78.6042887803,13.9922032625,77.5199513278,13.0126279489
,78.5894963976,13.9859412264,77.6069228772,12.9853733525
,78.597172796,13.9843651772,77.7159606248,12.9921737582
,78.5747449185,13.9807759624,77.6677835409,12.996125155
,78.6243732452,13.9352206539,77.6691534791,12.9967456673
,78.5839551214,14.0145242706,77.5963164169,12.9945523747
,78.6785085212,13.930722338,77.5856891695,12.9911236733
,78.571580331,14.0084634841,77.5856792789,12.9909765709
,78.5690350823,14.0119299878,77.5858847193,12.9910731305
,78.4686835847,13.8476371419,77.5897840645,12.9953772377
,78.557352218,14.0347560894,77.5855108864,12.9911970988
,78.6589470871,13.8390178632,77.5960476931,12.9947902531
,78.616044651,14.0005342875,77.5847271785,12.9637519818
,78.6103006165,13.9703886889,77.7495372716,12.9677227408
,78.678616564,13.9304636724,77.6862497956,12.9883880716
,78.7047458898,13.8025367193,77.5854920271,12.9914801557
,78.623665645,14.0096247968,77.7524696805,12.9837981414
,78.6416879941,13.9609833554,77.5856557257,12.8918143816
,78.7087713826,13.9563269567,77.5888558525,12.9867452186
,78.5739570196,13.9890266888,77.7368612357,13.0787319959
,78.6406028729,13.9841436435,77.5508665528,12.9391619925
,78.5875254769,13.9292595282,77.6785038274,13.0144477438
,78.6417813685,14.0416030985,77.6840279207,13.0190716207
,78.6016081638,13.9845999543,77.7272416607,12.9764925584
,78.4703938282,13.9030353192,77.506074668,12.9809984181
,78.6414408956,13.9594074737,77.6832451347,13.0143035751
,78.5801196463,13.9272472847,77.5063402906,12.9819821183
,78.6225702978,13.9172808666,77.5002487424,12.9754794378
,78.5800286188,13.9367886566,77.4864467654,12.9806741223
,78.5837929316,13.928694085,77.5013078797,12.9775928509
,78.5837929316,13.928694085,77.4876667514,12.9661438417
,78.7039943684,13.9034200486,77.4964188832,12.9699867767
,78.5860680315,13.9286343221,77.4773959863,12.9687927745
,78.5859721426,13.9263022252,77.5042672783,12.9605365999
,78.5858343441,13.9329229228,13.048356817,77.4971945445
,78.5746977284,13.9742899619,77.757716668,13.000503945
,78.5220524195,13.8489585489,77.758298875,12.9967562285
,78.6172472864,13.9363466788,77.6799111489,12.9834295891
,78.6195599373,13.9337006796,77.6796883579,12.9836245522
,78.6616504185,13.9668072693,77.6797719255,12.9838155758
,78.6269922547,13.9372443807,77.7811814707,12.9860370316
,78.5860680315,13.9286343221,77.4777950487,12.9782988586
,78.6628873359,13.9968874891,77.4954816188,12.9792090494
,78.5748689707,13.9219226807,13.0484908436,77.5184140868
,78.6000461962,13.9106393818,77.4810011267,12.9821067572
,78.6001863416,13.9205797322,77.6036846965,13.0488828652
,78.6798108175,13.9545474786,77.7162490461,12.9923042644
,78.6955713939,13.9071798351,77.7268368986,12.9764411774
,78.6020681627,13.9384944577,77.7487104807,12.9650940921
,78.6323280904,13.9166130804,77.4799387205,12.9516447418
,78.6075135499,13.9360505462,77.5906591352,12.9514513713
,78.6015745524,13.9363251373,77.6100174758,13.0095793668
,78.6097443934,13.9348021455,77.4956397853,12.9984881811
,78.6487459756,13.9035427596,77.4996139809,12.9936061416
,78.6143038973,13.9683697399,77.4748532522,13.0094007485
,78.6175021801,13.9653851956,77.4752516441,13.0093191926
,78.6013683576,13.9559537944,77.4752516441,13.0093191926
,78.779763588,13.7948690381,77.4738773472,12.998882382
,78.6100847825,13.913958364,77.4718003954,12.9890743818
,78.7826021195,13.8000000201,77.4726773939,12.991884834
,78.7799105227,13.7951933339,77.4714392192,12.9985940445
,78.6150756191,13.929516685,77.4886314246,12.9995537725
,78.3970918219,13.805886966,77.4530201546,13.0062490691
,78.534504072,13.9565515917,77.5762885298,13.0992759567
,78.5325879689,14.0220081367,77.5006816677,13.1199531898
,78.500238768,13.9519777548,77.4922026183,13.050393368
,78.5372921444,14.0304730207,77.4875606365,13.0410348893
,78.6294643294,13.7886256937,77.4750819943,12.9875237298
,78.5121207863,13.9875336204,77.4769101712,13.0554971926
,78.4853224169,13.9130242847,77.4981352455,13.1142366481
,78.5285104245,14.0209783361,77.5933434397,13.0520735205
,78.4722788345,13.9838267237,77.5978363912,13.0955397234
,78.3969000439,13.9990873195,77.4850142981,12.9852586881
,78.5488441672,14.006003647,77.4796144247,12.9938267533
,78.6210091684,14.0748248555,77.4875716168,12.9756728921
,78.7503506515,14.0463403825,77.4711091399,12.9518121284
,78.5838095277,14.1042418991,77.4875843573,12.9915240769
,78.5908293716,14.0985439651,77.4878539193,12.9745420896
,78.5770920191,14.0995112367,77.4701787486,12.9459893879
,78.5934223972,14.0817684241,77.4823442429,12.9613991816
,78.5925854642,14.0725653459,77.469695951,12.9458900623
,78.5600569743,14.0828813732,77.4815419271,12.9475269642
,78.5508771978,14.0533830252,77.4642779726,12.9787239887
,78.5533246297,14.0189594709,77.4851397752,12.9920811381
,78.5352260891,13.9545989435,77.4776459347,12.977816061
,78.8345936399,14.2063888841,77.477988084,12.9810321972
